NOMBRE_EVENTO,FECHA_EVENTO,COMUNIDAD,DIA_SEMANA,MES,SEMANA,NUM_INSCRITAS,NUM_PAGOS,NUM_ASISTENCIAS,TOTAL_RECAUDADO,EVENTO_GRATUITO,TIPO_EVENTO,COSTE_ESTIMADO,BENEFICIO_ESTIMADO
Sisterhood Premium 235,2022-12-01,GIRONA,Thursday,12,48,67,60,60,1090.2,False,pago,144.91,945.2900000000001
Sisterhood Free 236,2022-12-01,ELCHE,Thursday,12,48,27,0,26,0.0,True,gratuito,0.0,0.0
Sisterhood Free 237,2022-12-01,ELCHE,Thursday,12,48,20,0,18,0.0,True,gratuito,0.0,0.0
Sisterhood Free 238,2022-12-01,ELCHE,Thursday,12,48,28,0,25,0.0,True,gratuito,0.0,0.0
Sisterhood Free 239,2022-12-01,ELCHE,Thursday,12,48,24,0,23,0.0,True,gratuito,0.0,0.0
Sisterhood Premium 240,2022-12-01,ELCHE,Thursday,12,48,56,54,54,940.6800000000001,False,pago,123.32,817.3600000000001
Sisterhood Free 241,2023-01-01,GIRONA,Sunday,1,1,25,0,22,0.0,True,gratuito,0.0,0.0
Sisterhood Free 242,2023-01-01,GIRONA,Sunday,1,1,29,0,24,0.0,True,gratuito,0.0,0.0
Sisterhood Free 243,2023-01-01,GIRONA,Sunday,1,1,28,0,26,0.0,True,gratuito,0.0,0.0
Sisterhood Free 244,2023-01-01,GIRONA,Sunday,1,1,30,0,27,0.0,True,gratuito,0.0,0.0
Sisterhood Premium 245,2023-01-01,GIRONA,Sunday,1,1,46,43,43,725.4100000000001,False,pago,227.94,497.4700000000001
Sisterhood Free 246,2023-01-01,ELCHE,Sunday,1,1,28,0,23,0.0,True,gratuito,0.0,0.0
Sisterhood Free 247,2023-01-01,ELCHE,Sunday,1,1,27,0,23,0.0,True,gratuito,0.0,0.0
Sisterhood Free 248,2023-01-01,ELCHE,Sunday,1,1,26,0,23,0.0,True,gratuito,0.0,0.0
Sisterhood Free 249,2023-01-01,ELCHE,Sunday,1,1,31,0,30,0.0,True,gratuito,0.0,0.0
Sisterhood Premium 250,2023-01-01,ELCHE,Sunday,1,1,54,52,52,849.68,False,pago,224.4,625.28
Sisterhood Free 251,2023-02-01,GIRONA,Wednesday,2,5,22,0,21,0.0,True,gratuito,0.0,0.0
Sisterhood Free 252,2023-02-01,GIRONA,Wednesday,2,5,28,0,27,0.0,True,gratuito,0.0,0.0
Sisterhood Free 253,2023-02-01,GIRONA,Wednesday,2,5,34,0,31,0.0,True,gratuito,0.0,0.0
Sisterhood Free 254,2023-02-01,GIRONA,Wednesday,2,5,30,0,28,0.0,True,gratuito,0.0,0.0
Sisterhood Premium 255,2023-02-01,GIRONA,Wednesday,2,5,49,42,42,831.6,False,pago,124.24,707.36
Sisterhood Free 256,2023-02-01,ELCHE,Wednesday,2,5,27,0,23,0.0,True,gratuito,0.0,0.0
Sisterhood Free 257,2023-02-01,ELCHE,Wednesday,2,5,33,0,28,0.0,True,gratuito,0.0,0.0
Sisterhood Free 258,2023-02-01,ELCHE,Wednesday,2,5,26,0,22,0.0,True,gratuito,0.0,0.0
Sisterhood Free 259,2023-02-01,ELCHE,Wednesday,2,5,31,0,26,0.0,True,gratuito,0.0,0.0
Sisterhood Premium 260,2023-02-01,ELCHE,Wednesday,2,5,55,53,53,589.36,False,pago,241.76,347.6
Sisterhood Free 261,2023-03-01,GIRONA,Wednesday,3,9,24,0,22,0.0,True,gratuito,0.0,0.0
Sisterhood Free 262,2023-03-01,GIRONA,Wednesday,3,9,29,0,24,0.0,True,gratuito,0.0,0.0
Sisterhood Free 263,2023-03-01,GIRONA,Wednesday,3,9,16,0,15,0.0,True,gratuito,0.0,0.0
Sisterhood Free 264,2023-03-01,GIRONA,Wednesday,3,9,24,0,21,0.0,True,gratuito,0.0,0.0
Sisterhood Premium 265,2023-03-01,GIRONA,Wednesday,3,9,54,48,48,745.4399999999999,False,pago,164.47,580.9699999999999
Sisterhood Free 266,2023-03-01,ELCHE,Wednesday,3,9,22,0,21,0.0,True,gratuito,0.0,0.0
Sisterhood Free 267,2023-03-01,ELCHE,Wednesday,3,9,32,0,29,0.0,True,gratuito,0.0,0.0
Sisterhood Free 268,2023-03-01,ELCHE,Wednesday,3,9,23,0,20,0.0,True,gratuito,0.0,0.0
Sisterhood Free 269,2023-03-01,ELCHE,Wednesday,3,9,24,0,23,0.0,True,gratuito,0.0,0.0
Sisterhood Premium 270,2023-03-01,ELCHE,Wednesday,3,9,54,50,50,605.0,False,pago,137.43,467.57
Sisterhood Free 271,2023-04-01,GIRONA,Saturday,4,13,30,0,29,0.0,True,gratuito,0.0,0.0
Sisterhood Free 272,2023-04-01,GIRONA,Saturday,4,13,23,0,20,0.0,True,gratuito,0.0,0.0
Sisterhood Free 273,2023-04-01,GIRONA,Saturday,4,13,33,0,28,0.0,True,gratuito,0.0,0.0
Sisterhood Free 274,2023-04-01,GIRONA,Saturday,4,13,29,0,25,0.0,True,gratuito,0.0,0.0
Sisterhood Premium 275,2023-04-01,GIRONA,Saturday,4,13,51,45,45,787.05,False,pago,238.86,548.1899999999999
Sisterhood Free 276,2023-04-01,ELCHE,Saturday,4,13,28,0,26,0.0,True,gratuito,0.0,0.0
Sisterhood Free 277,2023-04-01,ELCHE,Saturday,4,13,27,0,25,0.0,True,gratuito,0.0,0.0
Sisterhood Free 278,2023-04-01,ELCHE,Saturday,4,13,25,0,23,0.0,True,gratuito,0.0,0.0
Sisterhood Free 279,2023-04-01,ELCHE,Saturday,4,13,29,0,25,0.0,True,gratuito,0.0,0.0
Sisterhood Premium 280,2023-04-01,ELCHE,Saturday,4,13,50,48,48,565.92,False,pago,238.67,327.25
Sisterhood Free 281,2023-05-01,GIRONA,Monday,5,18,29,0,25,0.0,True,gratuito,0.0,0.0
Sisterhood Free 282,2023-05-01,GIRONA,Monday,5,18,28,0,26,0.0,True,gratuito,0.0,0.0
Sisterhood Free 283,2023-05-01,GIRONA,Monday,5,18,32,0,29,0.0,True,gratuito,0.0,0.0
Sisterhood Free 284,2023-05-01,GIRONA,Monday,5,18,23,0,21,0.0,True,gratuito,0.0,0.0
Sisterhood Premium 285,2023-05-01,GIRONA,Monday,5,18,68,60,60,1020.6000000000001,False,pago,157.38,863.2200000000001
Sisterhood Free 286,2023-05-01,ELCHE,Monday,5,18,20,0,19,0.0,True,gratuito,0.0,0.0
Sisterhood Free 287,2023-05-01,ELCHE,Monday,5,18,28,0,24,0.0,True,gratuito,0.0,0.0
Sisterhood Free 288,2023-05-01,ELCHE,Monday,5,18,28,0,26,0.0,True,gratuito,0.0,0.0
Sisterhood Free 289,2023-05-01,ELCHE,Monday,5,18,27,0,25,0.0,True,gratuito,0.0,0.0
Sisterhood Premium 290,2023-05-01,ELCHE,Monday,5,18,54,46,46,882.28,False,pago,152.45,729.8299999999999
Sisterhood Free 291,2023-06-01,GIRONA,Thursday,6,22,26,0,24,0.0,True,gratuito,0.0,0.0
Sisterhood Free 292,2023-06-01,GIRONA,Thursday,6,22,25,0,23,0.0,True,gratuito,0.0,0.0
Sisterhood Free 293,2023-06-01,GIRONA,Thursday,6,22,24,0,23,0.0,True,gratuito,0.0,0.0
Sisterhood Free 294,2023-06-01,GIRONA,Thursday,6,22,29,0,27,0.0,True,gratuito,0.0,0.0
Sisterhood Premium 295,2023-06-01,GIRONA,Thursday,6,22,56,51,51,677.28,False,pago,229.65,447.63
Sisterhood Free 296,2023-06-01,ELCHE,Thursday,6,22,25,0,22,0.0,True,gratuito,0.0,0.0
Sisterhood Free 297,2023-06-01,ELCHE,Thursday,6,22,30,0,27,0.0,True,gratuito,0.0,0.0
Sisterhood Free 298,2023-06-01,ELCHE,Thursday,6,22,30,0,25,0.0,True,gratuito,0.0,0.0
Sisterhood Free 299,2023-06-01,ELCHE,Thursday,6,22,31,0,27,0.0,True,gratuito,0.0,0.0
Sisterhood Premium 300,2023-06-01,ELCHE,Thursday,6,22,60,53,53,1049.9299999999998,False,pago,180.43,869.4999999999998
Sisterhood Free 301,2023-07-01,GIRONA,Saturday,7,26,23,0,22,0.0,True,gratuito,0.0,0.0
Sisterhood Free 302,2023-07-01,GIRONA,Saturday,7,26,24,0,23,0.0,True,gratuito,0.0,0.0
Sisterhood Free 303,2023-07-01,GIRONA,Saturday,7,26,30,0,27,0.0,True,gratuito,0.0,0.0
Sisterhood Free 304,2023-07-01,GIRONA,Saturday,7,26,28,0,26,0.0,True,gratuito,0.0,0.0
Sisterhood Premium 305,2023-07-01,GIRONA,Saturday,7,26,55,49,49,961.87,False,pago,139.82,822.05
Sisterhood Free 306,2023-07-01,ELCHE,Saturday,7,26,26,0,25,0.0,True,gratuito,0.0,0.0
Sisterhood Free 307,2023-07-01,ELCHE,Saturday,7,26,33,0,28,0.0,True,gratuito,0.0,0.0
Sisterhood Free 308,2023-07-01,ELCHE,Saturday,7,26,27,0,23,0.0,True,gratuito,0.0,0.0
Sisterhood Free 309,2023-07-01,ELCHE,Saturday,7,26,29,0,26,0.0,True,gratuito,0.0,0.0
Sisterhood Premium 310,2023-07-01,ELCHE,Saturday,7,26,55,48,48,857.28,False,pago,165.46,691.8199999999999
Sisterhood Free 311,2023-08-01,GIRONA,Tuesday,8,31,29,0,24,0.0,True,gratuito,0.0,0.0
Sisterhood Free 312,2023-08-01,GIRONA,Tuesday,8,31,29,0,28,0.0,True,gratuito,0.0,0.0
Sisterhood Free 313,2023-08-01,GIRONA,Tuesday,8,31,31,0,27,0.0,True,gratuito,0.0,0.0
Sisterhood Free 314,2023-08-01,GIRONA,Tuesday,8,31,32,0,27,0.0,True,gratuito,0.0,0.0
Sisterhood Premium 315,2023-08-01,GIRONA,Tuesday,8,31,59,56,56,702.8000000000001,False,pago,206.32,496.4800000000001
Sisterhood Free 316,2023-08-01,ELCHE,Tuesday,8,31,26,0,25,0.0,True,gratuito,0.0,0.0
Sisterhood Free 317,2023-08-01,ELCHE,Tuesday,8,31,32,0,27,0.0,True,gratuito,0.0,0.0
Sisterhood Free 318,2023-08-01,ELCHE,Tuesday,8,31,29,0,24,0.0,True,gratuito,0.0,0.0
Sisterhood Free 319,2023-08-01,ELCHE,Tuesday,8,31,27,0,25,0.0,True,gratuito,0.0,0.0
Sisterhood Premium 320,2023-08-01,ELCHE,Tuesday,8,31,53,49,49,701.19,False,pago,242.33,458.86
Sisterhood Free 321,2023-09-01,GIRONA,Friday,9,35,28,0,25,0.0,True,gratuito,0.0,0.0
Sisterhood Free 322,2023-09-01,GIRONA,Friday,9,35,31,0,26,0.0,True,gratuito,0.0,0.0
Sisterhood Free 323,2023-09-01,GIRONA,Friday,9,35,25,0,22,0.0,True,gratuito,0.0,0.0
Sisterhood Free 324,2023-09-01,GIRONA,Friday,9,35,32,0,31,0.0,True,gratuito,0.0,0.0
Sisterhood Premium 325,2023-09-01,GIRONA,Friday,9,35,51,44,44,836.0,False,pago,176.07,659.9300000000001
Sisterhood Free 326,2023-09-01,ELCHE,Friday,9,35,25,0,21,0.0,True,gratuito,0.0,0.0
Sisterhood Free 327,2023-09-01,ELCHE,Friday,9,35,31,0,28,0.0,True,gratuito,0.0,0.0
Sisterhood Free 328,2023-09-01,ELCHE,Friday,9,35,31,0,27,0.0,True,gratuito,0.0,0.0
Sisterhood Free 329,2023-09-01,ELCHE,Friday,9,35,29,0,26,0.0,True,gratuito,0.0,0.0
Sisterhood Premium 330,2023-09-01,ELCHE,Friday,9,35,59,53,53,597.31,False,pago,163.07,434.23999999999995
Sisterhood Free 331,2023-10-01,GIRONA,Sunday,10,40,28,0,24,0.0,True,gratuito,0.0,0.0
Sisterhood Free 332,2023-10-01,GIRONA,Sunday,10,40,24,0,22,0.0,True,gratuito,0.0,0.0
Sisterhood Free 333,2023-10-01,GIRONA,Sunday,10,40,30,0,25,0.0,True,gratuito,0.0,0.0
Sisterhood Free 334,2023-10-01,GIRONA,Sunday,10,40,27,0,22,0.0,True,gratuito,0.0,0.0
Sisterhood Premium 335,2023-10-01,GIRONA,Sunday,10,40,58,54,54,759.24,False,pago,225.06,534.1800000000001
Sisterhood Free 336,2023-10-01,ELCHE,Sunday,10,40,27,0,24,0.0,True,gratuito,0.0,0.0
Sisterhood Free 337,2023-10-01,ELCHE,Sunday,10,40,25,0,22,0.0,True,gratuito,0.0,0.0
Sisterhood Free 338,2023-10-01,ELCHE,Sunday,10,40,26,0,24,0.0,True,gratuito,0.0,0.0
Sisterhood Free 339,2023-10-01,ELCHE,Sunday,10,40,30,0,26,0.0,True,gratuito,0.0,0.0
Sisterhood Premium 340,2023-10-01,ELCHE,Sunday,10,40,55,47,47,742.6,False,pago,198.21,544.39
Sisterhood Free 341,2023-11-01,GIRONA,Wednesday,11,44,26,0,22,0.0,True,gratuito,0.0,0.0
Sisterhood Free 342,2023-11-01,GIRONA,Wednesday,11,44,29,0,25,0.0,True,gratuito,0.0,0.0
Sisterhood Free 343,2023-11-01,GIRONA,Wednesday,11,44,29,0,25,0.0,True,gratuito,0.0,0.0
Sisterhood Free 344,2023-11-01,GIRONA,Wednesday,11,44,25,0,23,0.0,True,gratuito,0.0,0.0
Sisterhood Premium 345,2023-11-01,GIRONA,Wednesday,11,44,53,47,47,692.3100000000001,False,pago,235.18,457.13000000000005
Sisterhood Free 346,2023-11-01,ELCHE,Wednesday,11,44,27,0,25,0.0,True,gratuito,0.0,0.0
Sisterhood Free 347,2023-11-01,ELCHE,Wednesday,11,44,21,0,20,0.0,True,gratuito,0.0,0.0
Sisterhood Free 348,2023-11-01,ELCHE,Wednesday,11,44,23,0,20,0.0,True,gratuito,0.0,0.0
Sisterhood Free 349,2023-11-01,ELCHE,Wednesday,11,44,27,0,22,0.0,True,gratuito,0.0,0.0
Sisterhood Premium 350,2023-11-01,ELCHE,Wednesday,11,44,55,48,48,783.8399999999999,False,pago,150.28,633.56
Sisterhood Free 351,2023-12-01,GIRONA,Friday,12,48,27,0,25,0.0,True,gratuito,0.0,0.0
Sisterhood Free 352,2023-12-01,GIRONA,Friday,12,48,32,0,29,0.0,True,gratuito,0.0,0.0
Sisterhood Free 353,2023-12-01,GIRONA,Friday,12,48,29,0,27,0.0,True,gratuito,0.0,0.0
Sisterhood Free 354,2023-12-01,GIRONA,Friday,12,48,26,0,24,0.0,True,gratuito,0.0,0.0
Sisterhood Premium 355,2023-12-01,GIRONA,Friday,12,48,52,49,49,501.76,False,pago,136.73,365.03
Sisterhood Free 356,2023-12-01,ELCHE,Friday,12,48,25,0,21,0.0,True,gratuito,0.0,0.0
Sisterhood Free 357,2023-12-01,ELCHE,Friday,12,48,29,0,24,0.0,True,gratuito,0.0,0.0
Sisterhood Free 358,2023-12-01,ELCHE,Friday,12,48,25,0,24,0.0,True,gratuito,0.0,0.0
Sisterhood Free 359,2023-12-01,ELCHE,Friday,12,48,29,0,25,0.0,True,gratuito,0.0,0.0
Sisterhood Premium 360,2023-12-01,ELCHE,Friday,12,48,50,45,45,848.6999999999999,False,pago,186.35,662.3499999999999
Sisterhood Free 361,2024-01-01,GIRONA,Monday,1,0,30,0,26,0.0,True,gratuito,0.0,0.0
Sisterhood Free 362,2024-01-01,GIRONA,Monday,1,0,33,0,29,0.0,True,gratuito,0.0,0.0
Sisterhood Free 363,2024-01-01,GIRONA,Monday,1,0,28,0,24,0.0,True,gratuito,0.0,0.0
Sisterhood Free 364,2024-01-01,GIRONA,Monday,1,0,28,0,26,0.0,True,gratuito,0.0,0.0
Sisterhood Premium 365,2024-01-01,GIRONA,Monday,1,0,56,53,53,877.68,False,pago,100.83,776.8499999999999
Sisterhood Free 366,2024-01-01,ELCHE,Monday,1,0,24,0,23,0.0,True,gratuito,0.0,0.0
Sisterhood Free 367,2024-01-01,ELCHE,Monday,1,0,29,0,25,0.0,True,gratuito,0.0,0.0
Sisterhood Free 368,2024-01-01,ELCHE,Monday,1,0,27,0,25,0.0,True,gratuito,0.0,0.0
Sisterhood Free 369,2024-01-01,ELCHE,Monday,1,0,27,0,25,0.0,True,gratuito,0.0,0.0
Sisterhood Premium 370,2024-01-01,ELCHE,Monday,1,0,54,46,46,900.68,False,pago,177.69,722.99
Sisterhood Free 371,2024-02-01,GIRONA,Thursday,2,4,26,0,25,0.0,True,gratuito,0.0,0.0
Sisterhood Free 372,2024-02-01,GIRONA,Thursday,2,4,31,0,26,0.0,True,gratuito,0.0,0.0
Sisterhood Free 373,2024-02-01,GIRONA,Thursday,2,4,31,0,29,0.0,True,gratuito,0.0,0.0
Sisterhood Free 374,2024-02-01,GIRONA,Thursday,2,4,28,0,27,0.0,True,gratuito,0.0,0.0
Sisterhood Premium 375,2024-02-01,GIRONA,Thursday,2,4,65,60,60,679.8,False,pago,169.7,510.09999999999997
Sisterhood Free 376,2024-02-01,ELCHE,Thursday,2,4,27,0,22,0.0,True,gratuito,0.0,0.0
Sisterhood Free 377,2024-02-01,ELCHE,Thursday,2,4,32,0,27,0.0,True,gratuito,0.0,0.0
Sisterhood Free 378,2024-02-01,ELCHE,Thursday,2,4,30,0,25,0.0,True,gratuito,0.0,0.0
Sisterhood Free 379,2024-02-01,ELCHE,Thursday,2,4,34,0,31,0.0,True,gratuito,0.0,0.0
Sisterhood Premium 380,2024-02-01,ELCHE,Thursday,2,4,53,45,45,850.95,False,pago,191.9,659.0500000000001
Sisterhood Free 381,2024-03-01,GIRONA,Friday,3,8,27,0,22,0.0,True,gratuito,0.0,0.0
Sisterhood Free 382,2024-03-01,GIRONA,Friday,3,8,27,0,23,0.0,True,gratuito,0.0,0.0
Sisterhood Free 383,2024-03-01,GIRONA,Friday,3,8,23,0,18,0.0,True,gratuito,0.0,0.0
Sisterhood Free 384,2024-03-01,GIRONA,Friday,3,8,27,0,23,0.0,True,gratuito,0.0,0.0
Sisterhood Premium 385,2024-03-01,GIRONA,Friday,3,8,49,46,46,802.24,False,pago,171.2,631.04
Sisterhood Free 386,2024-03-01,ELCHE,Friday,3,8,28,0,25,0.0,True,gratuito,0.0,0.0
Sisterhood Free 387,2024-03-01,ELCHE,Friday,3,8,28,0,26,0.0,True,gratuito,0.0,0.0
Sisterhood Free 388,2024-03-01,ELCHE,Friday,3,8,33,0,30,0.0,True,gratuito,0.0,0.0
Sisterhood Free 389,2024-03-01,ELCHE,Friday,3,8,32,0,27,0.0,True,gratuito,0.0,0.0
Sisterhood Premium 390,2024-03-01,ELCHE,Friday,3,8,52,47,47,764.6899999999999,False,pago,141.19,623.5
Sisterhood Free 391,2024-04-01,GIRONA,Monday,4,13,23,0,22,0.0,True,gratuito,0.0,0.0
Sisterhood Free 392,2024-04-01,GIRONA,Monday,4,13,29,0,26,0.0,True,gratuito,0.0,0.0
Sisterhood Free 393,2024-04-01,GIRONA,Monday,4,13,23,0,21,0.0,True,gratuito,0.0,0.0
Sisterhood Free 394,2024-04-01,GIRONA,Monday,4,13,33,0,30,0.0,True,gratuito,0.0,0.0
Sisterhood Premium 395,2024-04-01,GIRONA,Monday,4,13,59,55,55,726.0,False,pago,181.02,544.98
Sisterhood Free 396,2024-04-01,ELCHE,Monday,4,13,25,0,23,0.0,True,gratuito,0.0,0.0
Sisterhood Free 397,2024-04-01,ELCHE,Monday,4,13,21,0,19,0.0,True,gratuito,0.0,0.0
Sisterhood Free 398,2024-04-01,ELCHE,Monday,4,13,31,0,29,0.0,True,gratuito,0.0,0.0
Sisterhood Free 399,2024-04-01,ELCHE,Monday,4,13,28,0,24,0.0,True,gratuito,0.0,0.0
Sisterhood Premium 400,2024-04-01,ELCHE,Monday,4,13,63,56,56,645.68,False,pago,132.09,513.5899999999999
Sisterhood Free 401,2024-05-01,GIRONA,Wednesday,5,17,24,0,20,0.0,True,gratuito,0.0,0.0
Sisterhood Free 402,2024-05-01,GIRONA,Wednesday,5,17,27,0,23,0.0,True,gratuito,0.0,0.0
Sisterhood Free 403,2024-05-01,GIRONA,Wednesday,5,17,28,0,25,0.0,True,gratuito,0.0,0.0
Sisterhood Free 404,2024-05-01,GIRONA,Wednesday,5,17,30,0,25,0.0,True,gratuito,0.0,0.0
Sisterhood Premium 405,2024-05-01,GIRONA,Wednesday,5,17,52,47,47,665.52,False,pago,131.03,534.49
Sisterhood Free 406,2024-05-01,ELCHE,Wednesday,5,17,30,0,26,0.0,True,gratuito,0.0,0.0
Sisterhood Free 407,2024-05-01,ELCHE,Wednesday,5,17,25,0,21,0.0,True,gratuito,0.0,0.0
Sisterhood Free 408,2024-05-01,ELCHE,Wednesday,5,17,29,0,24,0.0,True,gratuito,0.0,0.0
Sisterhood Free 409,2024-05-01,ELCHE,Wednesday,5,17,26,0,25,0.0,True,gratuito,0.0,0.0
Sisterhood Premium 410,2024-05-01,ELCHE,Wednesday,5,17,60,52,52,978.1199999999999,False,pago,186.35,791.7699999999999
Sisterhood Free 411,2024-06-01,GIRONA,Saturday,6,21,31,0,27,0.0,True,gratuito,0.0,0.0
Sisterhood Free 412,2024-06-01,GIRONA,Saturday,6,21,22,0,21,0.0,True,gratuito,0.0,0.0
Sisterhood Free 413,2024-06-01,GIRONA,Saturday,6,21,23,0,20,0.0,True,gratuito,0.0,0.0
Sisterhood Free 414,2024-06-01,GIRONA,Saturday,6,21,31,0,28,0.0,True,gratuito,0.0,0.0
Sisterhood Premium 415,2024-06-01,GIRONA,Saturday,6,21,59,51,51,708.9,False,pago,233.75,475.15
Sisterhood Free 416,2024-06-01,ELCHE,Saturday,6,21,26,0,22,0.0,True,gratuito,0.0,0.0
Sisterhood Free 417,2024-06-01,ELCHE,Saturday,6,21,34,0,29,0.0,True,gratuito,0.0,0.0
Sisterhood Free 418,2024-06-01,ELCHE,Saturday,6,21,30,0,25,0.0,True,gratuito,0.0,0.0
Sisterhood Free 419,2024-06-01,ELCHE,Saturday,6,21,33,0,28,0.0,True,gratuito,0.0,0.0
Sisterhood Premium 420,2024-06-01,ELCHE,Saturday,6,21,53,50,50,744.0,False,pago,140.94,603.06
Sisterhood Free 421,2024-07-01,GIRONA,Monday,7,26,35,0,31,0.0,True,gratuito,0.0,0.0
Sisterhood Free 422,2024-07-01,GIRONA,Monday,7,26,31,0,30,0.0,True,gratuito,0.0,0.0
Sisterhood Free 423,2024-07-01,GIRONA,Monday,7,26,28,0,24,0.0,True,gratuito,0.0,0.0
Sisterhood Free 424,2024-07-01,GIRONA,Monday,7,26,30,0,27,0.0,True,gratuito,0.0,0.0
Sisterhood Premium 425,2024-07-01,GIRONA,Monday,7,26,60,53,53,889.87,False,pago,160.65,729.22
Sisterhood Free 426,2024-07-01,ELCHE,Monday,7,26,31,0,29,0.0,True,gratuito,0.0,0.0
Sisterhood Free 427,2024-07-01,ELCHE,Monday,7,26,26,0,22,0.0,True,gratuito,0.0,0.0
Sisterhood Free 428,2024-07-01,ELCHE,Monday,7,26,29,0,27,0.0,True,gratuito,0.0,0.0
Sisterhood Free 429,2024-07-01,ELCHE,Monday,7,26,33,0,28,0.0,True,gratuito,0.0,0.0
Sisterhood Premium 430,2024-07-01,ELCHE,Monday,7,26,47,41,41,421.07,False,pago,159.1,261.97
Sisterhood Free 431,2024-08-01,GIRONA,Thursday,8,30,26,0,21,0.0,True,gratuito,0.0,0.0
Sisterhood Free 432,2024-08-01,GIRONA,Thursday,8,30,19,0,18,0.0,True,gratuito,0.0,0.0
Sisterhood Free 433,2024-08-01,GIRONA,Thursday,8,30,25,0,24,0.0,True,gratuito,0.0,0.0
Sisterhood Free 434,2024-08-01,GIRONA,Thursday,8,30,31,0,27,0.0,True,gratuito,0.0,0.0
Sisterhood Premium 435,2024-08-01,GIRONA,Thursday,8,30,60,57,57,1064.19,False,pago,127.26,936.9300000000001
Sisterhood Free 436,2024-08-01,ELCHE,Thursday,8,30,28,0,25,0.0,True,gratuito,0.0,0.0
Sisterhood Free 437,2024-08-01,ELCHE,Thursday,8,30,33,0,29,0.0,True,gratuito,0.0,0.0
Sisterhood Free 438,2024-08-01,ELCHE,Thursday,8,30,23,0,20,0.0,True,gratuito,0.0,0.0
Sisterhood Free 439,2024-08-01,ELCHE,Thursday,8,30,21,0,19,0.0,True,gratuito,0.0,0.0
Sisterhood Premium 440,2024-08-01,ELCHE,Thursday,8,30,54,49,49,650.23,False,pago,214.18,436.05
Sisterhood Free 441,2024-09-01,GIRONA,Sunday,9,35,30,0,26,0.0,True,gratuito,0.0,0.0
Sisterhood Free 442,2024-09-01,GIRONA,Sunday,9,35,27,0,24,0.0,True,gratuito,0.0,0.0
Sisterhood Free 443,2024-09-01,GIRONA,Sunday,9,35,22,0,18,0.0,True,gratuito,0.0,0.0
Sisterhood Free 444,2024-09-01,GIRONA,Sunday,9,35,27,0,24,0.0,True,gratuito,0.0,0.0
Sisterhood Premium 445,2024-09-01,GIRONA,Sunday,9,35,51,43,43,465.26,False,pago,102.91,362.35
Sisterhood Free 446,2024-09-01,ELCHE,Sunday,9,35,32,0,27,0.0,True,gratuito,0.0,0.0
Sisterhood Free 447,2024-09-01,ELCHE,Sunday,9,35,27,0,26,0.0,True,gratuito,0.0,0.0
Sisterhood Free 448,2024-09-01,ELCHE,Sunday,9,35,25,0,22,0.0,True,gratuito,0.0,0.0
Sisterhood Free 449,2024-09-01,ELCHE,Sunday,9,35,25,0,23,0.0,True,gratuito,0.0,0.0
Sisterhood Premium 450,2024-09-01,ELCHE,Sunday,9,35,51,44,44,470.35999999999996,False,pago,243.59,226.76999999999995
Sisterhood Free 451,2024-10-01,GIRONA,Tuesday,10,39,25,0,24,0.0,True,gratuito,0.0,0.0
Sisterhood Free 452,2024-10-01,GIRONA,Tuesday,10,39,28,0,27,0.0,True,gratuito,0.0,0.0
Sisterhood Free 453,2024-10-01,GIRONA,Tuesday,10,39,24,0,22,0.0,True,gratuito,0.0,0.0
Sisterhood Free 454,2024-10-01,GIRONA,Tuesday,10,39,28,0,26,0.0,True,gratuito,0.0,0.0
Sisterhood Premium 455,2024-10-01,GIRONA,Tuesday,10,39,55,47,47,479.4,False,pago,122.86,356.53999999999996
Sisterhood Free 456,2024-10-01,ELCHE,Tuesday,10,39,24,0,22,0.0,True,gratuito,0.0,0.0
Sisterhood Free 457,2024-10-01,ELCHE,Tuesday,10,39,28,0,24,0.0,True,gratuito,0.0,0.0
Sisterhood Free 458,2024-10-01,ELCHE,Tuesday,10,39,22,0,21,0.0,True,gratuito,0.0,0.0
Sisterhood Free 459,2024-10-01,ELCHE,Tuesday,10,39,28,0,23,0.0,True,gratuito,0.0,0.0
Sisterhood Premium 460,2024-10-01,ELCHE,Tuesday,10,39,47,44,44,644.6,False,pago,138.44,506.16
Sisterhood Free 461,2024-11-01,GIRONA,Friday,11,43,33,0,30,0.0,True,gratuito,0.0,0.0
Sisterhood Free 462,2024-11-01,GIRONA,Friday,11,43,27,0,25,0.0,True,gratuito,0.0,0.0
Sisterhood Free 463,2024-11-01,GIRONA,Friday,11,43,27,0,22,0.0,True,gratuito,0.0,0.0
Sisterhood Free 464,2024-11-01,GIRONA,Friday,11,43,30,0,25,0.0,True,gratuito,0.0,0.0
Sisterhood Premium 465,2024-11-01,GIRONA,Friday,11,43,56,49,49,841.8199999999999,False,pago,216.67,625.15
Sisterhood Free 466,2024-11-01,ELCHE,Friday,11,43,26,0,24,0.0,True,gratuito,0.0,0.0
Sisterhood Free 467,2024-11-01,ELCHE,Friday,11,43,29,0,26,0.0,True,gratuito,0.0,0.0
Sisterhood Free 468,2024-11-01,ELCHE,Friday,11,43,28,0,27,0.0,True,gratuito,0.0,0.0
Sisterhood Free 469,2024-11-01,ELCHE,Friday,11,43,28,0,23,0.0,True,gratuito,0.0,0.0
Sisterhood Premium 470,2024-11-01,ELCHE,Friday,11,43,49,47,47,906.63,False,pago,186.37,720.26
Sisterhood Free 471,2024-12-01,GIRONA,Sunday,12,48,28,0,24,0.0,True,gratuito,0.0,0.0
